scientificName,decimalLatitude,decimalLongitude,year,basisOfRecord,species_standard
Impatiens glandulifera Royle,56.59488,13.07821,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.4787,12.08683,1990,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.54918,11.92082,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.78271,13.00992,1986,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.90144,12.51942,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.60052,12.13465,1988,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.39742,12.0135,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.65518,13.28688,1983,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.60713,13.36485,1988,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.37358,12.3071,1988,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.67701,16.63719,2011,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.59834,13.24083,1988,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.62291,12.96211,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.71052,13.07141,1986,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.4243,12.04071,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.40414,12.02779,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.58929,13.14374,1984,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.79071,12.77914,1988,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.75539,13.85383,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.52281,13.44127,1989,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.53814,12.952209999999999,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.51028,13.32803,1990,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.49656,13.10152,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.44873,14.85463,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.50226,12.9549,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.45002,14.78626,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.50337,13.00355,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.91861,15.90453,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.49631,12.16683,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.50294,15.50142,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.7103,15.92745,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.91437,12.80618,1995,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.47672,12.99172,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48177,15.67805,2008,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.493,15.75741,2008,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.479,13.25684,1989,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.73605,16.09199,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.43642,12.20944,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.50542,15.52558,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.48271,11.95126,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.48404,11.9361,1980,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.48197,11.95634,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.68778,16.28951,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.42041,15.75888,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.42041,15.75888,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.66261,16.36753,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.71645,15.83764,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.2586,18.126830000000002,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.44448,13.18633,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.451,13.07231,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.43447,13.13836,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.41452,16.93597,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.45522,14.89473,2011,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.75795,16.56908,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.612,16.15142,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.42183,17.34446,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.41465,16.93111,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.41667,13.11775,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.63757,16.60216,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.53304,12.96478,1983,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.31398,17.99394,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.82071,20.29225,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.8091,20.29618,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.81557,20.24875,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.56769,12.37815,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.55866,16.66616,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.02142,15.42617,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.66061,16.21413,1968,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.67627,16.1201,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.40275,15.59344,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.72689,16.72328,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.1816,13.54875,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.84304,20.21858,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.77691,11.98186,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.67996,12.83454,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.44179,12.33266,2010,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.51915,13.0796,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.77583,12.81978,1986,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.91145,12.69973,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.26395,19.65388,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.25455,14.96528,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.8629,13.7017,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.01271,16.40177,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.80173,17.66176,2001,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.78627,17.63094,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.85431,17.79007,2004,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.23553,15.14891,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.87754,12.62849,1985,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.25467,15.25344,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.58704,16.15685,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.58789,16.17916,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.40217,15.62441,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.93662,19.77591,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.20272,17.89,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.90885,21.21822,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.92024,19.85002,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.20032,19.70849,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.50762,11.85075,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.1833,15.31481,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.51618,15.04393,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.76784,16.3489,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.37556,14.59111,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.34958,15.15766,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.06577,14.63318,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.21285,17.65964,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,64.95294,21.23517,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.68018,16.30013,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,65.25857,19.62697,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.17559,14.85551,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.18865,18.3932,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.1047,18.45763,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.18979,18.39133,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.77159,13.66883,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.10271,18.45869,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.51082,15.94691,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.37946,14.64166,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.3439,15.38975,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.06745,14.71964,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.63187,16.6397,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.23654,17.14728,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.08704,15.91993,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.12822,13.103,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.95475,16.29744,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.03017,15.27061,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.32385,14.40299,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.76204,13.66998,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.28344,17.89019,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.7112,16.98598,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.71431,16.99168,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.44536,16.5997,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.27436,15.24015,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.30974,14.51249,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.22706,18.25995,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.26689,14.52272,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.20366,15.92016,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.23553,15.14891,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.70023,12.91562,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.73588,15.8768,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.59666,16.16103,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.66009,12.08849,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.57277,16.52629,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.57258,16.52605,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.57127,16.52689,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,55.38653,13.4941,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.66772,14.03046,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.57299,15.94788,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.11424,14.68426,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.99635,15.68457,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.71471,12.98371,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.89831,18.81763,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.26473,14.46527,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.05256,14.56571,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.59599,13.72311,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.71644,15.94841,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.69526,18.05969,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.33799,15.34475,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.95755,15.74797,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.42554,15.07174,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.99913,14.43285,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.39308,14.29008,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.31085,15.46797,1997,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.22088,14.83158,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.3206,15.56422,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.6293,13.75506,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.63084,13.75013,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.62308,13.74192,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.2358,15.14943,2010,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.39646,13.04383,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.41286,14.04973,2008,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.98741,15.64713,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.02841,16.65515,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.33307,15.02811,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.60658,13.86842,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.96654,16.00783,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.22048,15.31006,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.55963,16.65226,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.22835,14.63779,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.89498,12.8807,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.7095,13.17348,1985,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.39762,16.5487,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.83303,15.85764,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.48177,15.27924,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.48309,17.33077,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.22266,14.81809,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,63.28732,18.60119,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.17851,14.96822,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.54639,16.18111,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.0736,13.51691,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.62537,13.74179,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.18244,17.91663,2011,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.60808,13.73606,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,57.80813,12.05841,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.87856,17.87373,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,60.10485,18.46077,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.10901,11.5068,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.86632,12.60851,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.65642,16.49308,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.34958,15.15766,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.7493,12.64771,1985,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.65168,12.90806,1985,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.63029,16.10031,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.48391,16.05551,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,62.49489,17.35966,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.75365,13.29612,1985,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.71617,16.31443,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.95553,16.30178,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.63209,13.44173,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.65161,13.74292,2008,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.52509,15.77842,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.23704,14.52038,2012,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.23346,15.14765,2011,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.72057,12.99313,1985,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.21573,15.28782,2002,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.29324,14.53358,2001,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.93725,16.38107,1985,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,59.2649,18.06614,2005,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,56.81822,12.95141,NA,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.68306,16.1343,2011,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.65049,16.04477,2011,HUMAN_OBSERVATION,Impatiens glandulifera
Impatiens glandulifera Royle,58.49427,16.9343,1964,HUMAN_OBSERVATION,Impatiens glandulifera
