scientificName,decimalLatitude,decimalLongitude,year,basisOfRecord
Heracleum mantegazzianum Sommier & Levier,55.43291,13.51472,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.77983,14.1421,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.77748,14.16265,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22763,18.00092,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.25153,12.17812,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.38989,15.94284,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.85136,15.33258,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.27688,17.83267,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.65082,18.92424,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.6533,18.92872,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.38901,13.53603,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.67416,14.20028,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.05679,12.31683,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.11004,18.07281,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.57077,14.0876,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.46601,18.40622,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.25209,12.18039,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.54737,11.9651,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.38449,17.98788,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.49368,18.18436,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.35862,13.77593,2014,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.38792,13.5395,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.22225,15.10586,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.77353,11.99861,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.93631,17.79579,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.78377,13.22725,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.81809,15.27251,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.6406,17.70511,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.6407,17.70587,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.5705,14.11852,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.5263,18.10838,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.21663,15.2259,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.26924,17.91401,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.27475,17.92134,2021,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.6236,17.6876,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.63569,18.23373,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.44897,18.01197,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.69373,15.87888,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.56707,17.42535,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.72295,12.706,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.28123,17.83283,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.1973,12.1915,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.354730000000004,17.98344,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.36011,13.77778,2010,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.35862,13.19921,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.39182,17.99038,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.919670000000004,17.92578,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.24101,17.68953,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.99807,17.94531,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.69172,17.99667,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.33976,18.58363,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.00909,12.73262,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.28028,17.83377,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.34753,16.54912,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.24932,15.63226,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.15225,14.84261,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.22353,17.96585,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.34506,13.82402,2007,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.46341,17.89575,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.27462,18.46013,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.723,12.70741,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.57023,13.65887,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.62157,17.61235,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.19702,18.14142,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.720726,11.961482,2021,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.745157,12.02683,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78802,14.11808,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.96507,12.76199,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78512,12.10694,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.28046,12.25381,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41839,11.72963,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.73422,12.05788,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.06932,12.68127,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.7769,12.0026,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.44872,13.88112,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72084,13.30356,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.80161,20.27934,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.56896,15.08345,2013,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.72112,19.87487,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.00953,12.96288,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.84062,14.10872,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.24071,13.56512,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.53715,13.3427,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.05645,19.55078,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.62288,13.43023,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.83257,14.1409,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.54634,13.33061,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41477,13.85516,2008,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.99986,12.75723,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.90129,16.73235,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.36524,18.02634,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.4086,13.85809,2013,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.55257,15.45768,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.81968,14.79332,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.72129,19.87384,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.95044,13.94908,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.86461,11.93275,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.06656,19.57864,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.06889,15.74555,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.6473,13.38026,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.6155,13.43804,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.86535,11.93185,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78829,12.09449,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.18731,16.91381,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.02982,12.74419,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41885,11.72836,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.85685,14.11674,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.83613,12.58697,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.41495,15.10215,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.86505,11.93144,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72957,11.76782,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.02181,17.533080000000002,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.9696,14.10288,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.83595,14.14467,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.79795,14.14128,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.35199,11.96382,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78983,12.09231,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,62.36917,17.27508,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.83579,14.15113,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.841,14.15198,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.80696,14.13937,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.60002,13.48869,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,65.43262,21.69187,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.84099,14.1453,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78397,14.14005,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.86543,11.93208,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.79263,13.15538,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.16078,18.28714,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,62.00353,16.91483,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.79629,14.13807,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.73557,12.06083,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.02488,12.80962,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.52609,13.10735,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.85933,14.11605,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.99212,12.7687,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72944,11.76856,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.86504,11.93145,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.20911,13.55547,2017,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.80622,14.1392,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.89805,11.72629,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78655,14.12163,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.5466,13.33045,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.84113,14.11075,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.32166,11.40587,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.9606,14.3566,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.81467,12.99552,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78337,14.12878,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.53623,13.34168,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.90062,13.7356,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.86466,11.93086,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,64.06613,19.57698,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.0247,12.81067,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.54204,13.36285,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78589,14.14067,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.83584,14.14456,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.90104,16.73207,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.72603,11.959,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.3978,13.84267,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.965089999999996,12.76369,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.17671,12.16653,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.34715,16.54892,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.7777,12.0027,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.58157,19.37082,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.44619,11.32966,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.104,12.737,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.78714,12.09462,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.7508,14.12206,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.99979,12.75605,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.698955,12.055567,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.36838,17.94078,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.40251,13.80492,2013,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.10934,18.08772,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.12025,18.08142,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,62.49779,16.08482,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.37911,17.24614,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.26235,18.02885,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25724,15.18784,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.56657,17.42543,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.92487,17.76447,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.92529,13.82403,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25038,15.19381,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.82347,14.91435,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.10781,18.07612,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.15286,17.5297,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.40187,13.81171,2013,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.65229,18.92683,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.20421,18.19547,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.40965,13.81876,2013,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25987,18.02898,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25474,18.1299,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.34719,16.54933,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.33086,11.90817,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41239,13.82512,2014,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25557,18.06279,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.7264,14.12047,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.3695,12.37901,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72463,14.14822,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.04606,15.00545,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.7256,14.13649,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.4025,13.8318,2007,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72367,14.14419,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72794,14.12516,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.41148,13.82784,2012,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.81698,14.78936,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.71873,14.16173,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72567,14.13783,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72668,14.13228,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72063,14.15571,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72622,14.12089,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72702,14.13186,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72648,14.13339,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,56.14199,13.13349,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72045,14.15627,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.10458,18.05639,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.14805,17.68307,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72376,14.14887,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.42236,16.45144,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.7189,14.16257,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72637,14.13312,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.72551,14.13933,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.17798,17.70335,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.81312,16.13443,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.59293,14.81004,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.34552,18.11336,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.8617,13.78019,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,55.99204,13.94169,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.0844,17.00342,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.3964,12.96988,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.32582,14.44041,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.53143,15.06128,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.08564,15.90462,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.40499,17.20182,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.2532,18.08973,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.40193,13.83379,2014,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.35794,18.59275,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.08249,18.16585,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.7309,15.48828,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.40285,13.83197,2007,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.26009,18.02955,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,62.93672,17.80565,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.31051,18.0208,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.27202,17.87979,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.16246,18.17086,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.26274,18.02518,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,63.72165,19.8753,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.36745,17.9403,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,58.40266,13.83056,2007,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.25429,18.12967,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,60.60387,17.5659,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.06118,18.03917,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.23371,17.40189,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,59.24256,18.0792,2022,HUMAN_OBSERVATION
Heracleum mantegazzianum Sommier & Levier,57.719970000000004,14.81644,2022,HUMAN_OBSERVATION
